PROVINCE,REGION,SECTOR,TSIC-2 dg,TSIC-2dg_details,TSIC-5dg,TSIC-5dg_details,BUSINESS SIZE,NUMBER of MSME,DATA SOURCE,YEAR
Chachoengsao,East,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - micro establishments,Micro,463,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chachoengsao,East,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - small establishments,Small,100,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chachoengsao,East,G,30,Wholesale and retail trade,03066,Wholesale and retail trade - medium establishments,Medium,24,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chachoengsao,East,I,40,Accommodation and food service,04055,Accommodation and food service - micro establishments,Micro,367,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chachoengsao,East,I,40,Accommodation and food service,04055,Accommodation and food service - small establishments,Small,79,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chachoengsao,East,I,40,Accommodation and food service,04066,Accommodation and food service - medium establishments,Medium,17,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chachoengsao,East,J,50,Information and communication,05055,Information and communication - micro establishments,Micro,175,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chachoengsao,East,J,50,Information and communication,05055,Information and communication - small establishments,Small,35,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chachoengsao,East,J,50,Information and communication,05066,Information and communication - medium establishments,Medium,9,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chachoengsao,East,M,60,Professional and technical services,06055,Professional and technical services - micro establishments,Micro,208,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chachoengsao,East,M,60,Professional and technical services,06055,Professional and technical services - small establishments,Small,41,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chachoengsao,East,M,60,Professional and technical services,06066,Professional and technical services - medium establishments,Medium,11,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chanthaburi,East,A,10,Agriculture and food processing,01055,Agriculture and food processing - micro establishments,Micro,288,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chanthaburi,East,A,10,Agriculture and food processing,01055,Agriculture and food processing - small establishments,Small,55,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chanthaburi,East,A,10,Agriculture and food processing,01066,Agriculture and food processing - medium establishments,Medium,13,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chanthaburi,East,C,20,Manufacturing,02055,Manufacturing - micro establishments,Micro,325,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chanthaburi,East,C,20,Manufacturing,02055,Manufacturing - small establishments,Small,86,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chanthaburi,East,C,20,Manufacturing,02066,Manufacturing - medium establishments,Medium,15,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chanthaburi,East,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - micro establishments,Micro,400,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chanthaburi,East,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - small establishments,Small,88,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chanthaburi,East,G,30,Wholesale and retail trade,03066,Wholesale and retail trade - medium establishments,Medium,23,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chanthaburi,East,I,40,Accommodation and food service,04055,Accommodation and food service - micro establishments,Micro,370,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chanthaburi,East,I,40,Accommodation and food service,04055,Accommodation and food service - small establishments,Small,76,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chanthaburi,East,I,40,Accommodation and food service,04066,Accommodation and food service - medium establishments,Medium,18,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chanthaburi,East,J,50,Information and communication,05055,Information and communication - micro establishments,Micro,158,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chanthaburi,East,J,50,Information and communication,05055,Information and communication - small establishments,Small,34,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chanthaburi,East,J,50,Information and communication,05066,Information and communication - medium establishments,Medium,8,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chanthaburi,East,M,60,Professional and technical services,06055,Professional and technical services - micro establishments,Micro,177,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chanthaburi,East,M,60,Professional and technical services,06055,Professional and technical services - small establishments,Small,38,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Chanthaburi,East,M,60,Professional and technical services,06066,Professional and technical services - medium establishments,Medium,9,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Trat,East,A,10,Agriculture and food processing,01055,Agriculture and food processing - micro establishments,Micro,269,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Trat,East,A,10,Agriculture and food processing,01055,Agriculture and food processing - small establishments,Small,64,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Trat,East,A,10,Agriculture and food processing,01066,Agriculture and food processing - medium establishments,Medium,17,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Trat,East,C,20,Manufacturing,02055,Manufacturing - micro establishments,Micro,386,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Trat,East,C,20,Manufacturing,02055,Manufacturing - small establishments,Small,92,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Trat,East,C,20,Manufacturing,02066,Manufacturing - medium establishments,Medium,18,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Trat,East,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - micro establishments,Micro,423,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Trat,East,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - small establishments,Small,120,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Trat,East,G,30,Wholesale and retail trade,03066,Wholesale and retail trade - medium establishments,Medium,21,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Trat,East,I,40,Accommodation and food service,04055,Accommodation and food service - micro establishments,Micro,359,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Trat,East,I,40,Accommodation and food service,04055,Accommodation and food service - small establishments,Small,89,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Trat,East,I,40,Accommodation and food service,04066,Accommodation and food service - medium establishments,Medium,17,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Trat,East,J,50,Information and communication,05055,Information and communication - micro establishments,Micro,191,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Trat,East,J,50,Information and communication,05055,Information and communication - small establishments,Small,41,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Trat,East,J,50,Information and communication,05066,Information and communication - medium establishments,Medium,8,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Trat,East,M,60,Professional and technical services,06055,Professional and technical services - micro establishments,Micro,210,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Trat,East,M,60,Professional and technical services,06055,Professional and technical services - small establishments,Small,47,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Trat,East,M,60,Professional and technical services,06066,Professional and technical services - medium establishments,Medium,11,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Prachinburi,East,A,10,Agriculture and food processing,01055,Agriculture and food processing - micro establishments,Micro,341,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Prachinburi,East,A,10,Agriculture and food processing,01055,Agriculture and food processing - small establishments,Small,65,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Prachinburi,East,A,10,Agriculture and food processing,01066,Agriculture and food processing - medium establishments,Medium,14,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Prachinburi,East,C,20,Manufacturing,02055,Manufacturing - micro establishments,Micro,361,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Prachinburi,East,C,20,Manufacturing,02055,Manufacturing - small establishments,Small,80,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Prachinburi,East,C,20,Manufacturing,02066,Manufacturing - medium establishments,Medium,19,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Prachinburi,East,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - micro establishments,Micro,424,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Prachinburi,East,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - small establishments,Small,116,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Prachinburi,East,G,30,Wholesale and retail trade,03066,Wholesale and retail trade - medium establishments,Medium,25,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Prachinburi,East,I,40,Accommodation and food service,04055,Accommodation and food service - micro establishments,Micro,362,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Prachinburi,East,I,40,Accommodation and food service,04055,Accommodation and food service - small establishments,Small,94,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Prachinburi,East,I,40,Accommodation and food service,04066,Accommodation and food service - medium establishments,Medium,18,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Prachinburi,East,J,50,Information and communication,05055,Information and communication - micro establishments,Micro,190,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Prachinburi,East,J,50,Information and communication,05055,Information and communication - small establishments,Small,41,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Prachinburi,East,J,50,Information and communication,05066,Information and communication - medium establishments,Medium,10,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Prachinburi,East,M,60,Professional and technical services,06055,Professional and technical services - micro establishments,Micro,212,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Prachinburi,East,M,60,Professional and technical services,06055,Professional and technical services - small establishments,Small,47,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Prachinburi,East,M,60,Professional and technical services,06066,Professional and technical services - medium establishments,Medium,10,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Sa Kaeo,East,A,10,Agriculture and food processing,01055,Agriculture and food processing - micro establishments,Micro,342,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Sa Kaeo,East,A,10,Agriculture and food processing,01055,Agriculture and food processing - small establishments,Small,88,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Sa Kaeo,East,A,10,Agriculture and food processing,01066,Agriculture and food processing - medium establishments,Medium,19,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Sa Kaeo,East,C,20,Manufacturing,02055,Manufacturing - micro establishments,Micro,441,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Sa Kaeo,East,C,20,Manufacturing,02055,Manufacturing - small establishments,Small,88,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Sa Kaeo,East,C,20,Manufacturing,02066,Manufacturing - medium establishments,Medium,23,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Sa Kaeo,East,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - micro establishments,Micro,542,SYNTHETIC SAMPLE - generated from Scout metadata,2023
Sa Kaeo,East,G,30,Wholesale and retail trade,03055,Wholesale and retail trade - small establishments,Small,108,SYNTHETIC SAMPLE - generated from Scout metadata,2023
