customer_id,signup_date,region,plan_type,acquisition_channel,age,account_tenure_days,avg_order_value,orders_last_90d,app_sessions_last_30d,support_tickets_90d,late_delivery_rate,avg_delivery_delay_hours,discount_ratio,product_variety_score,return_rate_90d,competitor_price_index,days_since_last_order,account_status_30d,post_period_refund_flag,account_note_post_period,is_outlier
PC101595,2024-10-04,rural,basic,paid_search,31.0,88,49.54,8,8,2,0.279,25.97,0.236,46.5,0.039,0.979,40.5,0,N,support,0
PC101911,2024-08-18,metro,basic,organic,59.0,135,47.91,5,14,1,0.298,14.59,0.207,46.7,0.03,0.974,19.3,0,N,support,0
PC100455,2024-08-03,rural,premium,organic,38.0,150,31.34,7,10,1,0.13,25.62,0.109,54.1,0.11,0.968,65.6,0,Y,support,0
PC100045,2024-07-31,metro,premium,affiliate,46.0,153,47.41,9,11,1,0.224,12.51,0.251,91.3,0.071,1.065,9.3,0,N,support,0
PC101426,2023-10-16,rural,basic,paid_search,21.0,442,27.31,6,7,0,0.066,360.0,0.384,71.9,0.018,1.079,68.8,0,N,support,1
PC100095,2024-09-28,suburban,plus,referral,34.0,94,52.52,4,7,1,0.135,31.36,0.315,72.0,0.088,0.828,52.0,0,N,support,0
PC101120,2024-06-04,rural,basic,organic,29.0,210,90.46,5,10,2,0.186,24.59,0.084,65.7,0.056,1.236,21.9,1,N,variety,1
PC100671,2023-11-13,suburban,plus,social,27.0,414,47.91,10,17,0,0.259,18.42,0.413,52.9,0.06,1.057,37.1,0,N,support,0
PC100903,2024-08-04,rural,basic,organic,40.0,149,36.46,8,11,1,0.218,15.39,0.501,53.2,0.081,0.974,57.5,1,Y,late delivery,1
PC100948,2024-02-19,metro,premium,social,57.0,316,113.03,13,15,0,0.218,13.95,0.101,83.5,0.039,1.2,1.6,0,N,support,1
PC100152,2024-10-05,suburban,plus,paid_search,37.0,87,24.94,10,15,1,0.074,14.37,0.566,71.0,0.049,0.998,4.8,0,N,support,0
PC102017,2024-11-10,metro,basic,organic,40.0,51,41.37,9,16,1,0.087,7.47,0.262,45.8,0.033,1.005,37.2,1,Y,variety,1
PC101725,2024-12-05,rural,plus,paid_search,41.0,26,67.35,9,19,0,0.219,24.05,0.151,38.1,0.093,1.074,15.9,0,N,support,0
PC100757,2024-03-24,rural,plus,social,24.0,282,62.2,5,12,0,0.131,16.84,0.111,64.8,0.254,1.022,45.5,0,N,support,1
PC102027,2023-04-29,metro,plus,organic,35.0,612,57.67,8,8,0,0.272,16.15,0.316,38.4,0.042,0.876,37.4,1,Y,price,1
PC101563,2024-07-15,rural,plus,organic,35.0,169,45.98,12,13,2,0.182,14.82,0.398,65.4,0.036,0.882,30.4,0,N,support,0
PC100176,2024-07-26,metro,prem,referral,38.0,158,52.41,7,10,1,0.248,35.73,0.308,83.6,0.045,0.932,23.5,0,Y,support,0
PC101738,2024-07-07,suburban,basic,organic,44.0,0,29.24,8,5,0,0.098,25.93,0.352,39.4,0.075,0.828,13.7,1,Y,late delivery,1
PC101654,2024-02-07,suburban,premium,referral,43.0,328,53.45,12,10,0,0.208,14.6,0.103,58.0,0.021,0.926,6.7,0,N,support,0
PC100332,2024-05-06,metro,plus,paid_search,18.0,239,81.72,4,10,0,0.037,12.07,0.142,56.4,0.022,0.826,34.0,0,N,support,0
PC101580,2024-06-23,rural,premium,social,40.0,191,119.09,9,13,1,0.183,12.46,0.117,52.1,0.037,1.17,30.0,0,N,support,1
PC102026,2024-03-08,metro,basic,affiliate,36.0,298,45.22,9,16,0,0.1,32.03,0.176,74.8,0.048,1.033,17.6,0,N,support,0
PC101584,2023-01-01,rural,plus,organic,27.0,738,97.8,8,9,0,0.151,12.62,0.179,68.1,0.015,1.067,46.0,0,N,support,1
PC100121,2024-09-02,suburban,premium,organic,39.0,120,24.0,12,12,1,0.033,25.75,0.097,61.7,0.041,1.1,0.5,0,N,support,0
PC101414,2024-10-18,metro,plus,affiliate,49.0,74,55.63,7,7,3,0.185,7.87,0.417,64.3,0.104,0.878,40.7,0,N,support,1
PC100583,2024-05-15,metro,plus,paid_search,39.0,230,50.21,5,10,0,0.111,11.81,0.232,21.1,0.156,1.01,21.9,0,N,support,0
PC100308,2024-10-20,rural,basic,affiliate,31.0,72,71.73,3,10,2,0.188,15.33,0.628,19.8,0.128,1.151,50.4,1,Y,variety,1
PC100440,2024-04-19,suburban,premium,organic,37.0,256,72.41,9,11,0,0.199,27.67,0.122,100.0,0.004,0.723,33.3,0,N,support,0
PC100359,2024-02-15,metro,basic,organic,54.0,320,75.57,5,15,0,0.059,17.64,0.658,32.9,0.11,0.763,38.8,0,Y,support,1
PC101263,2024-02-15,rural,plus,social,40.0,320,71.52,8,12,0,0.214,21.78,0.384,56.6,0.062,0.869,20.7,0,N,support,0
PC100604,2024-05-20,suburban,plus,paid_search,28.0,225,42.31,5,13,0,0.166,43.49,0.193,70.6,0.073,1.229,72.9,0,Y,support,1
PC101002,2024-01-29,metro,basic,organic,41.0,337,62.25,1,8,1,0.361,20.51,0.221,72.3,0.117,0.923,50.6,0,N,support,0
PC100119,2023-11-17,suburban,basic,paid_search,46.0,410,46.72,9,10,1,0.099,14.8,0.348,44.1,0.031,1.021,17.3,0,N,support,0
PC101823,2024-10-23,suburban,premium,social,24.0,69,65.54,10,13,0,0.102,19.95,0.627,54.0,0.02,1.025,8.2,0,N,support,1
PC100979,2024-11-18,rural,plus,paid_search,42.0,43,54.51,6,9,1,0.555,51.6,0.438,29.5,0.064,1.32,18.4,0,N,support,1
PC100174,2024-05-16,suburban,basic,referral,35.0,229,23.37,4,8,0,0.151,18.81,0.119,65.2,0.063,0.861,23.5,0,N,support,0
PC100222,2024-08-08,unknown,basic,referral,20.0,145,32.04,7,10,0,0.123,7.27,0.36,54.2,0.094,0.836,40.6,0,N,support,0
PC100369,2023-08-29,metro,basic,paid_search,28.0,490,108.5,12,17,1,0.088,17.76,0.147,48.3,0.043,1.109,19.0,1,Y,support,1
PC101855,2024-08-01,rurral,plus,paid_search,40.0,152,58.74,5,8,1,0.094,4.53,0.258,46.4,0.059,1.03,51.4,0,Y,support,0
PC100792,2023-12-10,metro,basic,organic,40.0,387,72.16,7,15,1,0.016,18.34,0.336,62.4,0.115,1.089,20.5,0,N,support,0
PC100463,2024-08-22,metro,plus,organic,25.0,131,93.92,11,12,3,0.191,26.98,0.276,38.9,0.189,1.08,7.3,1,N,support,1
PC101362,2024-08-25,suburban,plus,referral,43.0,128,46.45,5,14,1,0.121,11.14,0.287,43.8,0.027,0.897,25.3,0,N,support,0
PC101361,2023-10-05,metro,plus,organic,50.0,453,49.12,7,9,1,0.18,27.27,0.208,88.4,0.134,1.086,47.1,0,Y,support,0
PC100943,2024-07-22,suburban,basic,social,59.0,162,63.07,8,12,0,0.038,19.46,0.166,68.5,0.031,1.013,10.9,0,N,support,0
PC100317,2023-01-01,suburban,basic,referral,28.0,749,89.62,9,18,2,0.181,11.54,0.189,76.1,0.071,1.113,28.5,0,N,support,1
PC100630,2024-10-03,metro,premium,organic,61.0,89,53.42,13,15,1,0.091,21.38,0.371,82.6,0.035,1.08,6.9,0,N,support,0
PC100523,2023-11-13,rural,plus,affiliate,20.0,414,125.28,7,15,0,0.111,34.8,0.265,61.7,0.063,0.975,14.5,0,N,support,1
PC101892,2023-07-03,suburban,premium,referral,21.0,547,48.72,11,9,2,0.2,27.08,0.141,59.3,0.128,0.958,11.5,1,N,support,1
PC100155,2024-04-21,metro,basic,social,40.0,254,41.18,10,14,2,0.411,31.97,0.179,69.9,0.118,1.178,20.6,1,Y,late delivery,1
PC101832,2023-08-03,suburban,plus,paid_search,41.0,516,61.82,7,13,3,0.206,11.85,0.129,57.2,0.06,1.074,23.6,0,N,support,1
PC100590,2024-05-01,suburban,basic,organic,34.0,244,51.99,7,7,2,0.297,36.77,0.108,25.8,0.053,0.884,29.1,0,N,support,0
PC100097,2024-05-29,rural,basic,organic,29.0,216,51.0,11,14,0,0.093,15.75,0.04,65.5,0.051,0.843,18.4,0,N,support,0
PC100094,2024-07-27,metro,basic,affiliate,41.0,157,34.14,8,8,1,0.128,9.32,0.233,32.6,0.041,1.081,35.2,0,N,support,0
PC101854,2023-10-17,rural,premium,referral,46.0,441,54.88,14,13,2,0.059,17.08,0.264,63.5,0.061,0.68,23.6,0,N,support,0
PC101688,2024-06-24,rural,prem,social,39.0,190,30.89,14,16,2,0.191,27.58,0.369,50.6,0.088,1.16,10.9,1,N,support,1
PC101453,2024-04-23,suburban,premium,referral,52.0,252,21.7,9,17,0,0.304,25.5,0.588,72.6,0.014,1.114,35.9,0,Y,support,0
PC101388,2024-08-12,suburban,Basic,paid_search,39.0,141,41.29,3,9,1,0.042,12.93,0.225,16.3,0.021,1.302,31.1,0,N,support,0
PC101621,2023-01-01,metro,plus,organic,64.0,1208,28.73,7,6,1,0.056,20.65,0.24,64.4,0.049,1.35,30.5,0,N,support,1
PC101183,2023-08-25,metro,premium,organic,36.0,494,51.99,9,6,1,0.122,33.39,0.524,72.5,0.038,1.036,19.5,0,N,support,0
PC101833,2024-03-13,suburban,plus,paid_search,44.0,293,92.74,10,17,0,0.115,12.82,0.228,77.9,0.001,0.751,15.7,0,Y,support,0
PC100208,2023-07-31,metro,plus,paid_search,45.0,519,127.62,8,14,0,0.338,38.02,0.321,65.5,0.135,1.15,13.8,0,N,support,1
PC100983,2024-09-07,unknown,plus,social,22.0,115,106.0,11,17,0,0.084,15.48,0.097,73.7,0.029,1.208,38.1,0,N,support,0
PC101316,2023-04-19,metro,basic,paid_search,33.0,622,109.52,8,11,3,0.163,15.55,0.444,31.3,0.228,1.036,24.6,1,Y,late delivery,1
PC100519,2024-07-16,metro,plus,organic,50.0,168,39.87,11,11,1,0.05,10.35,0.296,77.4,0.019,0.948,12.0,0,N,support,0
PC100030,2024-04-01,suburban,premium,paid_search,31.0,274,21.66,16,12,0,0.076,14.74,0.6,53.2,0.026,1.246,10.4,0,N,support,0
PC100582,2024-03-26,metro,plus,organic,18.0,280,44.19,5,11,1,0.435,35.62,0.079,59.7,0.033,1.021,23.2,0,N,support,0
PC100325,2024-02-08,suburban,basic,social,40.0,327,22.17,6,9,1,0.154,35.06,0.196,47.2,0.075,1.077,27.8,0,Y,support,0
PC101499,2024-05-19,rural,premium,referral,48.0,226,57.32,4,11,1,0.201,28.77,0.195,72.2,0.197,0.975,24.4,0,N,support,0
PC100741,2024-03-19,metro,basic,referral,33.0,287,41.08,5,10,0,0.383,26.76,0.321,94.1,0.01,0.972,32.1,0,Y,support,0
PC101552,2023-12-26,suburban,basic,paid_search,38.0,371,41.88,4,11,2,0.049,18.98,0.352,40.2,1.2,1.104,43.7,0,N,support,1
PC101672,2024-07-14,suburban,Basic,organic,26.0,170,86.31,5,14,1,0.474,31.84,0.191,80.0,0.03,0.858,54.6,0,N,support,0
PC100490,2024-12-06,metro,plus,paid_search,38.0,25,116.05,11,15,2,0.095,19.79,0.16,79.0,0.083,0.736,11.7,0,N,support,1
PC102176,2024-05-14,suburban,plus,referral,36.0,231,55.66,6,11,2,0.327,36.76,0.377,40.0,0.073,0.859,26.6,0,N,support,0
PC100872,2023-09-21,metro,premium,paid_search,35.0,467,83.74,16,13,0,0.149,21.88,0.086,52.8,0.047,0.794,35.1,0,N,support,0
PC101499,2024-05-19,rural,premium,referral,48.0,226,57.32,4,11,1,0.201,28.77,0.195,72.2,0.197,0.975,24.4,0,N,support,0
PC101895,2024-10-02,metro,premium,paid_search,48.0,90,53.5,12,6,0,0.217,19.91,0.395,58.0,0.131,1.056,17.9,0,N,support,0
PC100191,2024-05-07,suburban,basic,paid_search,51.0,238,55.26,5,9,3,0.163,14.45,0.121,47.9,0.086,0.944,32.0,0,N,support,1
PC101320,2024-06-12,rural,plus,organic,23.0,202,85.34,4,13,0,0.13,18.05,0.46,31.9,0.169,0.842,50.6,1,N,support,1
PC101553,2024-11-01,metro,basic,social,50.0,60,37.92,7,14,0,0.231,13.45,0.072,35.4,0.076,0.998,20.5,0,N,support,0
PC100708 ,2024-07-19,suburban,basic,paid_search,46.0,165,277.2,11,16,0,0.185,12.78,0.49,54.2,0.133,0.835,26.7,0,N,support,1
PC101392,2024-03-04,rural,basic,social,41.0,302,81.16,8,19,2,0.273,22.08,0.149,60.5,0.112,0.829,16.9,0,N,support,0
PC102063,2024-10-18,metro,basic,organic,18.0,74,17.48,2,8,0,0.183,17.7,0.63,46.4,0.125,0.868,49.9,0,N,support,1
PC101485,2024-02-21,metro,basic,social,32.0,314,31.45,8,16,2,0.165,17.81,0.384,42.6,0.129,0.95,28.5,0,N,support,0
PC101210,2024-06-21,metro,plus,affiliate,23.0,193,34.24,4,5,3,0.194,8.77,0.195,31.6,0.207,1.031,58.7,0,N,support,1
PC100429,2023-01-01,suburban,premium,paid_search,28.0,903,56.09,6,7,0,0.084,15.54,0.252,68.8,0.3,0.771,25.8,0,Y,support,1
PC101933,2024-05-14,metro,basic,affiliate,40.0,231,53.25,7,13,1,0.129,12.96,0.157,55.8,0.075,0.839,25.3,0,N,support,0
PC101882,2023-08-09,suburban,basic,organic,38.0,510,57.25,3,14,0,0.302,16.73,0.312,54.8,0.024,0.995,23.9,0,N,support,0
PC100012,2023-08-19,suburban,basic,organic,46.0,500,55.76,9,12,1,0.037,8.05,0.375,73.2,0.027,1.021,16.6,0,N,support,0
PC101591,2023-03-12,rural,basic,organic,21.0,660,51.99,8,10,1,0.212,20.7,0.375,20.8,0.127,1.177,15.2,0,N,support,0
PC101350,2024-10-15,metro,basic,paid_search,45.0,77,42.84,6,11,0,0.012,14.87,0.246,44.0,0.035,1.206,25.2,0,N,support,0
PC101209,2024-05-07,suburban,basic,affiliate,34.0,238,41.35,9,13,0,0.055,11.22,0.383,75.0,0.041,1.064,25.8,0,Y,support,0
PC100384,2024-04-20,suburban,basic,referral,28.0,255,64.23,6,15,1,0.118,20.0,0.094,69.8,0.021,1.049,49.5,0,N,support,0
PC102133,2024-10-23,metro,plus,affiliate,26.0,69,59.19,10,15,1,0.126,11.36,0.196,11.6,0.114,1.011,35.6,1,N,late delivery,1
PC101194,2024-08-19,suburban,basic,referral,31.0,134,85.72,11,12,1,0.12,9.56,0.193,77.0,0.115,1.046,20.6,0,N,support,0
PC101868,2024-09-02,rural,basic,organic,36.0,120,46.07,12,7,0,0.123,14.33,0.075,27.7,0.008,0.877,4.2,0,N,support,0
PC101497,2024-04-25,Metro,plus,paid_search,50.0,250,69.37,2,10,1,0.084,10.95,0.116,22.2,0.165,1.144,49.7,0,N,support,0
PC101052,2024-08-10,suburban,basic,organic,44.0,143,74.08,12,14,1,0.002,9.3,0.147,61.8,0.029,1.024,20.0,0,N,support,0
PC101111,2024-01-15,metro,basic,paid_search,39.0,351,67.56,8,9,0,0.071,9.39,0.263,61.1,0.226,1.02,16.0,0,N,support,0
PC100544,2024-06-09,suburban,basic,organic,21.0,205,58.41,6,8,0,0.078,12.29,0.219,48.5,0.054,1.017,24.2,0,Y,support,0
PC100763,2024-06-16,metro,basic,social,28.0,198,49.34,13,12,3,0.122,17.43,0.385,91.5,0.065,0.984,7.6,0,N,support,1
PC100145,2024-07-27,suburban,basic,social,37.0,157,103.35,5,12,0,0.104,13.5,0.273,78.5,0.03,0.949,31.6,0,N,support,0
PC102056,2023-05-18,metro,basic,paid_search,34.0,593,68.55,10,16,0,0.009,13.03,0.159,60.6,0.007,1.075,11.7,0,N,support,0
PC101666,2024-06-07,suburban,plus,referral,34.0,207,41.73,12,12,2,0.232,13.73,0.122,47.0,0.061,0.889,7.5,0,N,support,0
PC100124,2023-09-01,suburban,plus,paid_search,51.0,487,58.69,3,5,1,0.109,64.78,0.256,87.7,0.019,0.938,77.0,1,Y,support,1
PC100458,2024-05-24,rural,basic,social,20.0,221,62.76,9,15,1,0.248,21.27,0.388,65.1,0.058,0.898,33.3,0,N,support,0
PC100699,2024-01-14,metro,plus,organic,45.0,352,29.24,6,9,1,0.171,7.13,0.264,53.5,0.105,1.111,48.8,0,N,support,0
PC102050,2024-04-03,suburban,plus,paid_search,37.0,272,59.34,7,12,2,0.267,17.8,0.153,21.7,0.089,1.038,55.9,0,N,support,0
PC100496,2024-07-04,suburban,basic,referral,34.0,180,33.7,3,11,0,0.345,25.41,0.2,43.2,0.064,0.895,25.0,1,Y,price,1
PC102097,2023-06-09,metro,plus,affiliate,48.0,571,52.88,10,9,2,0.035,36.04,0.317,85.3,0.053,1.008,21.6,0,N,support,0
PC100499,2023-10-07,suburban,plus,organic,43.0,451,48.23,6,11,2,0.03,5.79,0.119,67.4,0.129,1.06,34.5,0,N,support,0
PC100046,2023-11-14,rural,Basic,referral,38.0,413,20.09,9,8,3,0.243,19.87,0.411,62.9,0.196,1.032,10.5,0,N,support,1
PC100789,2024-04-13,metro,plus,social,54.0,262,44.64,2,8,0,0.366,15.96,0.359,87.4,0.132,0.741,72.7,0,N,support,1
PC100711,2024-10-17,metro,basic,referral,49.0,75,63.67,9,14,1,0.165,21.67,0.225,54.2,0.12,0.864,25.4,0,Y,support,0
PC100469,2024-02-21,rural,plus,social,31.0,314,62.2,7,11,1,0.108,145.0,0.274,74.4,0.092,1.125,25.1,0,N,support,1
PC102171,2023-12-03,suburban,plus,referral,32.0,394,63.08,11,14,1,0.093,18.48,0.145,44.0,0.033,0.95,7.0,0,N,support,0
PC101149,2024-06-13,metro,premium,social,38.0,201,123.7,13,11,0,0.04,9.68,0.258,86.8,0.051,1.216,48.3,0,Y,support,1
PC100818,2024-06-27,metro,basic,organic,33.0,187,53.3,4,5,1,0.316,23.79,0.011,35.2,0.191,1.172,36.9,0,N,support,0
PC100822,2024-08-17,suburban,plus,referral,20.0,0,44.01,2,7,1,0.32,16.94,0.473,38.5,0.086,0.998,44.8,0,N,support,0
PC100366,2024-06-30,suburban,plus,referral,54.0,184,58.91,7,15,0,0.095,23.67,0.443,59.6,0.057,0.927,38.7,0,N,support,0
PC101869,2023-12-21,metro,basic,social,30.0,376,32.71,11,16,0,0.096,10.28,0.502,68.2,0.057,1.027,17.1,0,N,support,0
PC101292,2024-01-09,rural,premium,organic,29.0,357,36.18,9,12,1,0.17,55.76,0.168,75.7,0.056,1.086,37.6,0,N,support,1
PC101420,2024-11-15,metro,basic,paid_search,12.0,46,79.7,11,12,1,0.105,14.45,0.432,99.6,0.048,1.035,21.9,0,N,support,0
PC100572,2023-06-12,rural,basic,affiliate,37.0,568,43.85,4,9,0,0.208,15.57,0.11,73.9,0.042,1.209,32.2,0,N,support,0
PC100931 ,2023-08-13,rural,basic,social,30.0,506,51.99,6,14,1,0.247,23.36,0.208,77.0,0.089,0.87,54.5,0,N,support,0
PC102080,2023-07-20,suburban,plus,referral,36.0,530,60.08,9,8,0,0.144,20.19,0.474,44.7,0.073,1.065,30.1,0,N,support,0
PC101195,2023-02-16,unknown,plus,organic,53.0,684,31.3,7,15,2,0.177,35.3,0.026,70.8,0.089,0.798,15.9,0,N,support,0
PC101237,2024-04-10,metro,basic,paid_search,38.0,265,61.77,12,11,0,0.082,22.81,0.654,68.6,0.021,1.155,5.3,1,Y,support,1
PC101859,2024-10-19,rural,plus,referral,39.0,73,32.59,6,9,1,0.472,37.18,0.219,76.5,0.148,1.003,57.6,0,N,support,0
PC100939,2023-08-02,metro,basic,referral,33.0,517,73.9,4,8,1,0.237,19.31,0.27,24.4,0.068,0.889,40.9,0,N,support,0
PC100773,2024-07-07,metro,basic,paid_search,33.0,177,53.97,14,11,2,0.246,18.32,0.283,89.9,0.07,0.76,13.1,0,N,support,0
PC101479,2024-06-27,suburban,basic,referral,54.0,187,20.7,6,9,0,0.224,25.25,0.075,62.1,0.171,0.885,18.7,0,N,support,0
PC100220,2023-12-06,metro,basic,organic,28.0,391,67.25,5,11,1,0.07,29.17,0.372,44.1,0.161,0.95,26.0,0,Y,support,0
PC101492,2024-05-21,metro,basic,affiliate,39.0,224,30.81,7,4,0,0.205,14.23,0.136,32.6,0.103,1.005,50.0,0,N,support,0
PC102086,2024-07-27,metro,basic,social,24.0,157,92.2,5,11,0,0.1,22.66,0.118,48.8,0.009,1.134,23.7,1,Y,late delivery,1
PC100294,2024-03-07,suburban,plus,organic,29.0,299,51.99,1,12,2,0.131,20.66,0.505,59.4,0.039,0.905,39.9,0,N,support,0
PC100873,2024-04-03,suburban,basic,paid_search,36.0,272,87.43,10,11,1,0.15,20.9,0.43,71.8,0.161,0.876,9.5,0,N,support,0
PC101668,2024-07-10,metro,plus,paid_search,36.0,174,32.68,8,9,0,0.005,21.94,0.296,88.3,0.014,0.816,17.2,0,N,support,0
PC100641,2024-04-28,suburban,basic,organic,28.0,247,17.78,5,9,0,0.22,27.81,0.282,53.9,0.002,1.024,27.1,0,N,support,0
PC100803,2024-04-19,metro,premium,referral,28.0,256,41.95,6,8,0,0.211,42.56,0.103,54.8,0.049,0.875,68.6,1,Y,support,1
PC100947,2024-06-28,metro,plus,organic,32.0,186,43.52,10,10,1,0.156,14.5,0.247,44.8,0.034,1.089,18.6,0,N,support,0
PC100217,2024-07-25,suburban,basic,affiliate,34.0,159,126.09,9,14,1,0.128,16.36,0.246,31.5,0.115,0.912,51.9,0,N,support,1
PC100801,2024-04-03,metro,?,referral,32.0,272,39.14,10,15,0,0.043,28.67,0.065,94.8,0.038,1.038,13.4,0,N,support,0
PC100800,2024-08-06,metro,basic,affiliate,26.0,147,61.86,8,14,1,0.22,20.28,0.214,94.7,0.133,0.948,31.0,0,N,support,0
PC100636,2023-05-01,suburban,basic,paid_search,42.0,610,95.68,6,11,1,0.109,40.32,0.33,74.5,0.105,0.855,27.5,1,N,price,1
PC101873,2024-05-06,suburban,plus,social,41.0,239,94.36,7,14,0,0.151,36.68,0.381,23.6,0.03,1.177,21.6,0,N,support,0
PC102188,2024-01-05,suburban,plus,organic,43.0,361,77.36,6,9,2,0.165,145.0,0.29,70.2,0.081,1.115,120.0,0,N,support,1
PC101241,2024-03-22,metro,plus,organic,20.0,284,65.68,2,16,1,0.237,27.35,0.06,55.5,0.057,0.928,27.5,0,N,support,0
PC100942,2024-03-20,suburban,basic,referral,49.0,286,32.3,11,16,0,0.135,180.0,0.113,25.1,0.002,1.147,29.3,0,N,support,1
PC101152,2023-04-10,rural,basic,social,25.0,631,37.08,7,13,2,0.095,20.46,0.215,39.2,0.114,1.106,19.8,0,Y,support,0
PC100253,2023-09-07,rurral,premium,organic,32.0,481,89.3,8,13,3,0.177,18.19,0.261,89.8,0.145,0.903,41.4,0,N,support,1
PC101135,2024-08-29,rural,basic,paid_search,31.0,124,51.06,5,9,1,0.281,32.39,0.29,61.7,0.179,0.934,25.4,0,N,support,0
PC100482,2024-11-25,metro,plus,organic,18.0,36,52.13,6,10,0,0.1,9.07,0.13,53.2,0.199,0.976,38.5,0,N,support,0
PC101224,2023-09-10,metro,basic,paid_search,25.0,478,51.12,6,11,1,0.172,12.67,0.334,38.9,0.135,1.142,16.1,0,N,support,0
PC100925,2024-11-27,SUBURB,basic,referral,49.0,34,34.04,11,20,1,0.305,34.6,0.212,65.2,0.076,1.169,42.1,1,N,support,1
PC100529,2023-03-11,suburban,basic,organic,29.0,661,63.94,7,12,1,0.485,27.99,0.05,61.7,0.023,0.897,42.3,1,N,support,1
PC101830,2024-09-25,metro,basic,organic,45.0,97,35.96,4,11,0,0.33,20.91,0.252,100.0,0.053,1.096,31.4,0,N,support,0
PC101620,2023-08-18,rural,basic,organic,36.0,501,43.24,6,18,1,0.147,18.66,0.157,56.2,0.122,0.951,20.7,1,Y,variety,1
PC100752,2024-10-04,metro,plus,organic,28.0,88,42.03,4,7,0,0.138,12.34,0.063,100.0,0.047,0.822,27.6,0,N,support,0
PC101238,2024-12-03,metro,plus,referral,31.0,28,39.6,9,12,1,0.34,45.88,0.201,67.4,0.036,1.025,26.7,1,Y,support,1
PC101356,2023-05-13,metro,premium,referral,24.0,598,92.62,13,10,2,0.096,7.89,0.221,100.0,0.107,0.962,8.5,0,N,support,0
PC101541,2024-04-06,suburban,plus,paid_search,40.0,269,48.54,3,10,0,0.084,17.55,0.041,61.7,0.023,0.889,38.9,0,N,support,0
PC101881,2024-05-20,suburban,basic,affiliate,45.0,225,30.05,2,13,0,0.151,38.63,0.156,26.6,0.051,1.108,29.8,0,N,support,0
PC101939,2023-12-10,suburban,plus,referral,30.0,387,84.74,12,11,4,0.134,11.53,0.277,67.8,0.136,1.075,32.3,0,N,support,1
PC101671,2024-03-24,metro,basic,paid_search,25.0,282,51.59,9,11,0,0.447,30.62,0.211,53.8,0.03,1.087,9.6,0,N,support,0
PC100406,2024-09-07,metro,basic,social,47.0,115,123.95,5,17,2,0.272,27.28,0.134,56.6,0.107,0.972,31.1,1,Y,support,1
PC102047 ,2023-12-21,rural,basic,organic,42.0,376,20.03,7,8,0,0.272,14.76,0.339,20.2,0.071,0.934,38.3,0,N,support,0
PC100221,2024-01-26,metro,plus,social,26.0,340,78.01,10,17,0,0.137,9.62,0.091,61.7,0.021,1.074,36.1,0,N,support,0
PC101883,2024-10-28,suburban,basic,paid_search,39.0,64,38.57,9,20,2,0.045,9.85,0.21,76.6,0.039,0.992,8.8,0,N,support,0
PC101860,2024-04-13,rural,basic,referral,31.0,262,22.25,5,11,1,0.254,19.56,0.338,74.6,0.043,1.275,56.6,1,Y,support,1
PC101861,2024-12-18,metro,plus,affiliate,33.0,13,70.24,9,10,1,0.13,10.68,0.502,61.7,0.03,1.224,12.5,0,N,support,0
PC101719,2024-02-17,metro,plus,affiliate,32.0,318,54.08,11,11,2,0.124,14.64,0.288,72.1,0.201,1.03,19.8,0,N,support,0
PC100354,2023-05-20,metro,plus,organic,53.0,591,37.08,9,15,1,0.199,12.69,0.209,24.9,0.205,0.722,44.9,0,N,support,0
PC100376,2024-10-30,suburban,basic,paid_search,43.0,62,91.25,6,12,2,0.322,33.19,0.253,64.9,0.087,1.064,29.6,0,N,support,0
PC100567,2024-07-24,metro,premium,organic,36.0,160,56.8,8,12,0,0.196,16.2,0.286,45.6,0.038,1.241,13.2,0,N,support,0
PC101197,2023-11-25,metro,plus,organic,68.0,402,90.64,5,10,1,0.151,31.4,0.076,39.0,0.074,1.141,53.8,0,N,support,0
PC101817,2024-09-07,suburban,basic,paid_search,39.0,115,18.46,5,12,1,0.149,19.46,0.312,64.4,0.018,0.845,34.7,0,N,support,0
PC100497,2023-01-01,rural,plus,social,43.0,774,19.25,12,10,0,0.135,18.93,0.194,67.4,0.121,0.848,9.1,0,N,support,1
PC101514,2024-03-21,suburban,basic,paid_search,58.0,285,57.47,7,10,1,0.147,24.46,0.091,63.6,0.083,1.033,35.1,0,N,support,0
PC101522,2023-10-25,metro,basic,organic,47.0,433,95.53,11,12,0,0.033,28.67,0.156,84.9,0.041,1.19,19.3,0,N,support,0
PC100977,2024-06-11,Metro,plus,paid_search,30.0,203,51.47,7,13,0,0.185,23.48,0.698,37.5,0.165,0.83,34.0,0,N,support,1
PC101846,2023-01-01,suburban,basic,organic,38.0,1006,48.74,7,12,0,0.084,20.52,0.373,64.0,0.041,0.905,20.9,0,N,support,1
PC100945,2023-12-07,rural,Basic,organic,49.0,390,43.0,11,18,0,0.19,39.47,0.282,57.6,0.015,0.972,31.2,0,Y,support,0
PC101252,2024-05-16,suburban,premium,social,29.0,229,51.58,10,11,1,0.101,16.49,0.193,54.1,0.018,1.159,29.6,0,N,support,0
PC100468,2024-05-17,suburban,basic,organic,47.0,228,60.67,8,12,3,0.125,17.32,0.066,35.0,0.209,1.211,10.9,0,N,support,1
PC102078,2024-03-22,metro,basic,affiliate,39.0,284,14.5,7,11,0,0.316,14.46,0.217,87.3,0.029,1.05,43.2,0,N,support,0
PC100304,2024-03-21,metro,premium,organic,25.0,285,37.14,8,14,1,0.018,8.73,0.112,49.4,0.19,1.063,29.9,0,N,support,0
