StockCode,product_month,monthly_quantity,monthly_revenue,monthly_invoices,monthly_customers,avg_price,grain
82613A,2011-05,3,3.75,1,1,1.25,product_month
82613A,2011-06,4,6.21,3,3,1.6533333333333333,product_month
82613A,2011-07,27,36.17,3,2,2.0566666666666666,product_month
82613B,2009-12,19,42.23,13,4,2.2653846153846153,product_month
82613B,2010-01,8,17.56,6,2,2.3,product_month
82613B,2010-02,34,46.28,7,6,1.6099999999999999,product_month
82613B,2010-03,49,73.85,17,8,1.9911764705882349,product_month
82613B,2010-04,22,35.06,6,3,2.09,product_month
82613B,2010-05,40,51.26,7,7,1.43,product_month
82613B,2010-06,24,41.339999999999996,12,5,2.09,product_month
82613B,2010-07,39,52.53,8,5,1.7225,product_month
82613B,2010-08,27,38.79,7,4,1.97,product_month
82613B,2010-09,18,30.06,8,4,2.0374999999999996,product_month
82613B,2010-10,14,21.28,7,4,1.7899999999999998,product_month
82613B,2010-11,19,35.089999999999996,14,8,1.8800000000000001,product_month
82613B,2010-12,204,138.88,20,11,1.7482142857142855,product_month
82613B,2011-01,201,138.53,31,5,0.89,product_month
82613B,2011-02,17,29.72,5,4,1.734,product_month
82613B,2011-03,38,55.97,13,6,1.855,product_month
82613B,2011-04,4,7.42,3,3,1.6533333333333333,product_month
82613B,2011-05,55,39.18,7,5,1.6500000000000001,product_month
82613B,2011-06,8,11.21,4,4,1.5525,product_month
82613B,2011-07,22,31.13,7,5,1.7685714285714285,product_month
82613B,2011-08,9,12.46,2,2,1.855,product_month
82613B,2011-09,19,29.799999999999997,8,4,1.855,product_month
82613B,2011-10,4,7.42,4,3,1.855,product_month
82613B,2011-11,9,14.879999999999999,5,3,1.9759999999999998,product_month
82613B,2011-12,2,3.71,2,2,1.855,product_month
82613C,2009-12,35,62.23,17,7,2.1041176470588234,product_month
82613C,2010-01,16,27.68,8,3,2.21,product_month
82613C,2010-02,15,25.049999999999997,7,3,1.97,product_month
82613C,2010-03,29,43.81,11,5,1.9372727272727273,product_month
82613C,2010-04,24,37.56,7,4,1.97,product_month
82613C,2010-05,28,36.26,4,3,1.565,product_month
82613C,2010-06,20,32.56,8,3,2.195,product_month
82613C,2010-07,3,3.75,1,1,1.25,product_month
82613C,2010-08,21,32.55,6,3,2.09,product_month
82613C,2010-09,14,22.54,5,3,2.006,product_month
82613C,2010-10,13,21.29,6,3,2.09,product_month
82613C,2010-11,15,31.349999999999998,11,4,2.166363636363636,product_month
82613C,2010-12,133,95.23,13,7,1.8133333333333335,product_month
82613C,2011-01,251,162.52,34,8,0.8255882352941176,product_month
82613C,2011-02,14,23.549999999999997,6,3,2.0566666666666666,product_month
82613C,2011-03,17,24.88,6,4,1.7685714285714285,product_month
82613C,2011-04,6,9.92,4,4,1.5525,product_month
82613C,2011-05,55,37.97,6,5,1.515,product_month
82613C,2011-06,10,14.92,3,2,2.0566666666666666,product_month
82613C,2011-07,6,11.129999999999999,5,3,1.9759999999999998,product_month
82613C,2011-08,12,19.84,5,2,2.218,product_month
82613C,2011-09,15,21.17,4,3,1.5525,product_month
82613C,2011-10,5,9.879999999999999,5,3,1.9759999999999998,product_month
82613C,2011-11,18,23.71,4,4,1.5525,product_month
82613C,2011-12,1,2.46,1,1,2.46,product_month
82613D,2009-12,61,107.92999999999999,25,9,2.042,product_month
82613D,2010-01,33,50.19,11,5,2.0627272727272725,product_month
82613D,2010-02,46,65.06,12,8,1.7749999999999997,product_month
82613D,2010-03,68,97.6,18,9,1.8099999999999998,product_month
82613D,2010-04,40,62.599999999999994,14,7,1.97,product_month
82613D,2010-05,49,70.07,11,8,1.67,product_month
82613D,2010-06,28,43.82,12,7,1.88,product_month
82613D,2010-07,37,52.55,11,8,1.708181818181818,product_month
82613D,2010-08,27,41.31,8,4,2.0374999999999996,product_month
82613D,2010-09,28,41.3,8,5,1.88,product_month
82613D,2010-10,20,36.339999999999996,12,4,2.09,product_month
82613D,2010-11,54,80.1,18,10,1.88,product_month
82613D,2010-12,222,154.85999999999999,20,10,1.7825925925925925,product_month
82613D,2011-01,362,220.52,37,12,0.7375675675675676,product_month
82613D,2011-02,2,2.5,2,2,1.25,product_month
82613D,2011-03,7,8.75,3,3,1.25,product_month
82613D,2011-04,2,2.5,2,2,1.25,product_month
82613D,2011-05,5,6.25,3,3,1.25,product_month
82613D,2011-06,15,21.17,6,5,1.6533333333333333,product_month
82613D,2011-07,19,28.59,7,5,1.5957142857142856,product_month
82613D,2011-08,17,28.509999999999998,8,3,2.1574999999999998,product_month
82613D,2011-09,28,42.26,10,4,1.855,product_month
82613D,2011-10,7,14.8,7,3,2.1142857142857143,product_month
82613D,2011-11,20,28.63,5,4,1.734,product_month
82613D,2011-12,1,1.25,1,1,1.25,product_month
82613a,2010-02,1,2.51,1,1,2.51,product_month
82613a,2010-08,1,2.51,1,1,2.51,product_month
82613a,2011-06,1,2.46,1,1,2.46,product_month
82613b,2010-02,1,2.51,1,1,2.51,product_month
82613b,2010-05,1,2.51,1,1,2.51,product_month
82613b,2010-06,2,5.02,1,1,2.51,product_month
82613b,2010-08,4,10.04,2,1,2.51,product_month
82613b,2010-09,2,5.02,2,1,2.51,product_month
82613b,2010-12,2,5.02,2,1,2.51,product_month
82613b,2011-06,1,2.46,1,1,2.46,product_month
82613b,2011-07,1,2.46,1,1,2.46,product_month
82613c,2010-02,1,2.51,1,1,2.51,product_month
82613c,2010-03,2,5.02,2,1,2.51,product_month
82613c,2010-05,2,5.02,2,1,2.51,product_month
82613c,2010-06,1,2.51,1,1,2.51,product_month
82613c,2010-07,1,2.51,1,1,2.51,product_month
82613c,2010-08,1,2.51,1,1,2.51,product_month
82613c,2010-12,2,5.02,2,1,2.51,product_month
82613c,2011-06,1,2.46,1,1,2.46,product_month
82613c,2011-10,2,4.92,1,1,2.46,product_month
82615,2009-12,110,326.93,27,20,3.7362962962962967,product_month
82615,2010-01,26,67.10000000000001,2,2,2.75,product_month
82615,2010-02,10,32.46,5,4,3.5420000000000003,product_month
82615,2010-03,34,95.50000000000001,7,7,2.892857142857143,product_month
82615,2010-04,4,14.760000000000002,3,3,3.936666666666667,product_month
82615,2010-05,1,5.91,1,1,5.91,product_month
82615,2010-06,4,11.8,4,4,2.95,product_month
82615,2010-07,8,23.6,5,5,2.95,product_month
82615,2010-08,32,84.80000000000001,5,5,2.87,product_month
82615,2010-09,67,188.61,11,10,3.1463636363636365,product_month
82615,2010-10,191,510.65000000000003,18,17,2.9078947368421053,product_month
82615,2010-11,60,153.0,1,1,2.55,product_month
82615,2010-12,72,183.6,1,1,2.55,product_month
82616A,2009-12,124,258.85,19,17,3.258947368421053,product_month
82616A,2010-01,6,20.66,3,3,3.936666666666667,product_month
82616A,2010-02,8,23.6,3,3,2.9500000000000006,product_month
82616A,2010-03,23,67.85000000000001,7,7,2.95,product_month
82616A,2010-05,30,47.7,2,2,2.1,product_month
82616A,2010-06,30,47.7,2,2,2.1,product_month
82616A,2010-07,56,83.6,7,7,2.7071428571428577,product_month
82616A,2010-08,33,56.550000000000004,6,6,2.6666666666666665,product_month
82616A,2010-09,5,14.750000000000002,2,2,2.95,product_month
82616A,2010-10,1,2.95,1,1,2.95,product_month
82616B,2009-12,31,86.13000000000001,13,6,2.7328571428571427,product_month
82616B,2010-01,31,47.57,6,2,2.3,product_month
82616B,2010-02,5,12.989999999999998,4,2,2.62,product_month
82616B,2010-03,3,7.529999999999999,2,1,2.51,product_month
82616B,2010-04,4,10.04,3,1,2.51,product_month
82616B,2010-06,1,2.95,1,1,2.95,product_month
82616B,2010-08,5,13.870000000000001,3,3,2.8033333333333332,product_month
82616B,2010-09,80,113.16000000000001,4,4,2.415,product_month
82616B,2010-10,47,97.41000000000001,7,7,2.6442857142857146,product_month
82616B,2010-11,57,86.11,10,9,2.566,product_month
82616B,2010-12,20,55.04,8,5,2.774,product_month
82616B,2011-01,4,11.8,2,2,2.95,product_month
82616B,2011-03,26,34.92,3,2,2.0566666666666666,product_month
82616B,2011-04,3,8.36,2,2,2.705,product_month
82616B,2011-06,12,15.0,1,1,1.25,product_month
82616B,2011-07,39,48.75,3,3,1.25,product_month
82616B,2011-08,24,30.0,2,2,1.25,product_month
82616B,2011-09,42,57.34,8,6,1.855,product_month
82616B,2011-10,84,112.26,11,8,1.7541666666666667,product_month
82616B,2011-11,86,128.07,28,15,1.811785714285714,product_month
82616B,2011-12,10,20.97,5,2,2.218,product_month
82616C,2009-12,61,129.65,18,6,2.5811111111111114,product_month
82616C,2010-01,7,18.45,5,2,2.6566666666666667,product_month
82616C,2010-02,4,10.48,4,2,2.62,product_month
82616C,2010-03,8,22.72,3,2,2.6566666666666667,product_month
82616C,2010-04,3,7.529999999999999,2,1,2.51,product_month
82616C,2010-06,1,2.95,1,1,2.95,product_month
82616C,2010-07,1,2.95,1,1,2.95,product_month
82616C,2010-08,29,43.87,4,4,2.522,product_month
82616C,2010-09,128,172.72,4,3,2.3049999999999997,product_month
82616C,2010-10,59,92.45,6,6,2.6666666666666665,product_month
82616C,2010-11,9,24.79,9,6,2.7544444444444443,product_month
82616C,2010-12,20,54.6,8,4,2.6792307692307693,product_month
82616C,2011-01,3,8.850000000000001,2,2,2.95,product_month
82616C,2011-02,1,2.46,1,1,2.46,product_month
82616C,2011-03,26,34.92,3,2,2.0566666666666666,product_month
82616C,2011-05,1,2.46,1,1,2.46,product_month
82616C,2011-06,24,30.0,2,2,1.25,product_month
82616C,2011-07,38,47.5,3,3,1.25,product_month
82616C,2011-08,15,22.38,3,2,2.0566666666666666,product_month
82616C,2011-09,43,59.8,8,6,1.855,product_month
82616C,2011-10,54,79.6,17,12,1.7482352941176469,product_month
82616C,2011-11,88,147.51,27,15,1.8325925925925926,product_month
82616C,2011-12,17,27.3,10,6,1.855,product_month
84006,2009-12,334,329.8,34,13,1.3499999999999999,product_month
84006,2010-01,25,21.25,2,2,0.85,product_month
84006,2010-02,5,5.06,2,2,1.255,product_month
84006,2010-03,50,44.12,5,5,1.012,product_month
84006,2010-04,3,3.36,2,2,1.255,product_month
84006,2010-05,2,3.32,1,1,1.66,product_month
84006,2010-06,72,62.01,6,6,0.985,product_month
84006,2010-07,25,21.25,3,3,0.85,product_month
84006,2010-08,84,87.6,7,7,0.9657142857142856,product_month
84006,2010-09,28,23.799999999999997,4,4,0.85,product_month
84006,2010-10,72,65.25,11,8,1.0709090909090908,product_month
84006,2010-11,239,223.39999999999998,30,17,1.1469999999999998,product_month
84006,2010-12,239,251.75,22,8,1.3264705882352938,product_month
84006,2011-01,38,33.92,3,2,1.39,product_month
84006,2011-02,29,35.56999999999999,4,3,1.24,product_month
84006,2011-03,68,57.8,6,6,0.85,product_month
84006,2011-04,2,3.26,2,1,1.63,product_month
84006,2011-05,51,54.269999999999996,5,5,1.006,product_month
84006,2011-06,16,16.72,3,2,1.3699999999999999,product_month
84006,2011-07,48,40.8,3,3,0.85,product_month
84006,2011-08,37,31.45,3,3,0.85,product_month
84006,2011-09,43,38.11,7,6,1.0728571428571427,product_month
84006,2011-10,37,33.79,9,9,0.9366666666666666,product_month
84006,2011-11,340,291.34,31,25,0.8751612903225806,product_month
84006,2011-12,77,65.44999999999999,7,7,0.85,product_month
84007,2009-12,68,178.64,18,17,2.6955555555555555,product_month
84007,2010-01,14,35.7,3,3,2.55,product_month
84007,2010-02,29,81.48,3,3,3.3866666666666667,product_month
84007,2010-03,8,20.4,3,3,2.55,product_month
84007,2010-05,7,17.85,2,2,2.55,product_month
84007,2010-06,3,7.6499999999999995,2,2,2.55,product_month
84007,2010-07,19,48.449999999999996,3,3,2.55,product_month
84007,2010-08,8,20.4,2,2,2.55,product_month
84007,2010-09,1,2.55,1,1,2.55,product_month
84007,2010-10,1,2.55,1,1,2.55,product_month
84007,2010-11,1,2.55,1,1,2.55,product_month
84012,2009-12,90,213.3,15,14,2.52,product_month
84012,2010-02,28,71.4,4,4,2.55,product_month
84012,2010-03,111,242.35999999999999,5,5,2.9619999999999997,product_month
84012,2010-04,15,38.25,3,3,2.55,product_month
84012,2010-05,2,10.12,1,1,5.06,product_month
84012,2010-06,27,68.85,4,4,2.55,product_month
84012,2010-07,2,5.1,1,1,2.55,product_month
84012,2010-08,15,38.25,3,3,2.55,product_month
84012,2010-09,124,283.8,7,7,2.4857142857142853,product_month
84012,2010-10,104,232.80000000000004,10,9,2.509090909090909,product_month
84012,2010-11,57,145.35,11,10,2.55,product_month
84012,2010-12,94,115.19999999999999,5,4,2.6716666666666664,product_month
84012,2011-01,211,213.49,21,4,1.5314285714285714,product_month
84012,2011-02,14,35.7,2,2,2.55,product_month
84012,2011-03,26,66.3,3,3,2.55,product_month
84012,2011-04,12,30.6,1,1,2.55,product_month
84012,2011-05,12,30.6,1,1,2.55,product_month
84012,2011-06,2,5.1,1,1,2.55,product_month
84012,2011-07,16,40.800000000000004,4,3,2.55,product_month
84012,2011-08,75,63.74999999999999,5,5,0.85,product_month
84012,2011-09,154,130.89999999999998,9,9,0.85,product_month
84012,2011-10,140,123.11,15,15,1.1239999999999999,product_month
84012,2011-11,386,328.1,35,32,0.85,product_month
84012,2011-12,124,105.4,13,13,0.8499999999999999,product_month
84016,2009-12,1,0.83,1,1,0.83,product_month
84016,2010-01,36,15.120000000000001,2,2,0.42,product_month
84016,2010-03,331,1570.3899999999999,9,5,151.4322222222222,product_month
84016,2010-04,39,474.5799999999999,5,3,92.05999999999999,product_month
84016,2010-05,317,1340.0900000000001,19,17,62.62210526315789,product_month
84016,2010-06,145,333.14,21,18,13.383809523809523,product_month
84016,2010-07,108,45.36,3,3,0.42,product_month
84016,2011-04,2,1.66,1,1,0.83,product_month
84016,2011-09,25,10.5,1,1,0.42,product_month
84029C,2009-12,199,747.44,46,27,4.591304347826087,product_month
84029C,2010-01,5,18.75,2,2,3.75,product_month
84029D,2009-12,3,19.310000000000002,2,2,5.765000000000001,product_month
84029D,2010-01,43,142.05,9,9,3.6611111111111114,product_month
84029D,2010-02,5,22.62,4,4,4.7175,product_month
84029E,2009-12,1192,3993.57,122,75,4.20896,product_month
84029E,2010-01,975,3255.5200000000004,124,100,3.9425984251968504,product_month
84029E,2010-02,365,1245.44,53,43,4.070363636363637,product_month
84029E,2010-03,128,421.88000000000005,16,12,4.275625,product_month
84029E,2010-04,45,153.42000000000002,8,6,4.13375,product_month
84029E,2010-05,54,164.10000000000002,4,4,3.35,product_month
84029E,2010-06,13,52.620000000000005,7,7,4.302857142857143,product_month
84029E,2010-07,173,556.62,15,14,3.9013333333333335,product_month
84029E,2010-08,104,368.94,17,16,4.111176470588235,product_month
84029E,2010-09,379,1474.57,67,61,3.9583823529411766,product_month
84029E,2010-10,776,3043.33,107,93,4.058691588785047,product_month
84029E,2010-11,1732,6376.8,176,141,4.065136612021858,product_month
84029E,2010-12,2967,13777.32,130,83,4.385384615384615,product_month
84029E,2011-01,36,170.64,8,2,6.46125,product_month
84029E,2011-02,26,190.25,7,2,6.93,product_month
84029E,2011-03,18,82.34,7,4,5.87,product_month
84029E,2011-04,5,29.880000000000003,3,2,5.605,product_month
84029E,2011-05,8,55.97,6,1,6.841666666666666,product_month
84029E,2011-06,9,67.14,5,1,7.459999999999999,product_month
84029E,2011-07,10,74.6,5,1,7.459999999999999,product_month
84029E,2011-08,27,157.95,8,4,6.8525,product_month
84029E,2011-09,478,2028.1399999999999,49,39,4.805098039215686,product_month
84029E,2011-10,595,2406.23,64,53,4.9784375,product_month
84029E,2011-11,1313,5794.01,101,77,5.145,product_month
84029E,2011-12,402,1796.1000000000001,36,27,5.766923076923077,product_month
84029G,2009-12,1007,3757.43,129,75,4.526764705882353,product_month
84029G,2010-01,295,1092.21,45,32,4.3551063829787235,product_month
84029G,2010-02,97,369.69,27,22,4.4399999999999995,product_month
84029G,2010-03,64,258.45,18,14,4.805,product_month
84029G,2010-04,24,105.48,8,6,5.20125,product_month
84029G,2010-05,33,118.98,7,6,4.251428571428571,product_month
84029G,2010-06,17,71.49,8,6,4.7175,product_month
84029G,2010-07,109,374.19,7,7,3.6471428571428572,product_month
84029G,2010-08,64,234.78,14,13,4.218,product_month
84029G,2010-09,174,646.83,38,34,4.02225,product_month
84029G,2010-10,459,1714.41,78,66,4.246125,product_month
84029G,2010-11,1200,4753.25,171,110,4.572722222222223,product_month
84029G,2010-12,1741,9074.98,130,64,4.798243902439024,product_month
84029G,2011-01,186,820.77,30,21,5.195333333333333,product_month
84029G,2011-02,93,457.32,17,11,5.549411764705883,product_month
84029G,2011-03,42,285.84000000000003,15,6,6.610666666666666,product_month
84029G,2011-04,11,61.46,5,3,6.142,product_month
84029G,2011-05,23,135.35999999999999,12,3,7.464166666666666,product_month
84029G,2011-06,25,129.24,12,5,6.7075,product_month
84029G,2011-07,24,156.44,15,3,6.968666666666667,product_month
84029G,2011-08,101,429.57,15,11,5.215333333333333,product_month
84029G,2011-09,327,1434.95,45,35,5.150869565217391,product_month
84029G,2011-10,242,1028.08,50,40,4.944313725490196,product_month
84029G,2011-11,705,3051.77,84,68,4.854712643678161,product_month
84029G,2011-12,280,1491.52,29,23,5.126,product_month
84029c,2009-12,1,7.78,1,1,7.78,product_month
84030B,2010-02,1,3.75,1,1,3.75,product_month
84030B,2010-03,4,15.0,2,2,3.75,product_month
84030C,2009-12,9,37.78,5,5,4.556,product_month
84030C,2010-03,12,45.0,1,1,3.75,product_month
84030E,2009-12,6,22.75,4,4,3.7,product_month
84030E,2010-02,8,34.0,3,3,4.25,product_month
84030E,2010-03,7,29.75,1,1,4.25,product_month
84030E,2010-06,2,8.5,1,1,4.25,product_month
84030E,2010-07,3,12.75,1,1,4.25,product_month
84030E,2010-09,80,348.44,24,22,4.601666666666667,product_month
84030E,2010-10,157,668.57,43,36,4.778085106382979,product_month
84030E,2010-11,367,1523.95,74,58,4.723421052631579,product_month
84030E,2010-12,414,1840.08,65,46,5.057157894736842,product_month
84030E,2011-01,64,288.52,25,21,4.861851851851852,product_month
