customer_id,signup_date,region,plan_type,acquisition_channel,age,account_tenure_days,avg_order_value,orders_last_90d,app_sessions_last_30d,support_tickets_90d,late_delivery_rate,avg_delivery_delay_hours,discount_ratio,product_variety_score,return_rate_90d,competitor_price_index,days_since_last_order,account_status_30d,delay_risk_band,discount_band
PC101899,2023-10-18,metro,basic,social,35,440,36.4,9,11,1,0.126,12.71,0.128,77.8,0.039,1.021,18.1,0,low,healthy
PC101900,2024-09-29,metro,plus,referral,55,93,93.75,10,14,0,0.167,12.48,0.23,92.8,0.056,1.264,16.8,0,low,healthy
PC101901,2024-06-30,rural,plus,organic,28,184,86.21,6,15,1,0.105,38.85,0.583,43.2,0.108,1.229,26.5,0,high,high
PC101902,2024-02-17,metro,plus,paid_search,22,318,101.66,6,10,1,0.021,25.37,0.374,92.0,0.284,0.905,21.3,0,watch,high
PC101903,2024-07-14,metro,plus,organic,54,170,60.88,10,5,1,0.023,12.15,0.287,45.2,0.049,0.98,8.9,0,low,healthy
PC101904,2024-08-14,metro,basic,affiliate,37,139,48.08,5,11,2,0.504,20.04,0.34,27.2,0.184,1.158,29.2,0,watch,healthy
PC101905,2023-10-23,suburban,basic,referral,24,435,67.84,7,12,0,0.055,4.06,0.206,81.5,0.08,0.895,21.8,0,low,healthy
PC101906,2024-04-10,metro,premium,referral,44,265,27.57,7,11,0,0.099,11.54,0.335,83.9,0.161,1.062,10.7,0,low,healthy
PC101907,2024-07-20,suburban,plus,paid_search,59,164,44.27,5,10,0,0.171,8.58,0.06,79.2,0.12,1.04,33.5,0,low,low
PC101908,2024-03-06,metro,plus,social,29,300,66.86,9,17,2,0.031,10.3,0.264,74.2,0.167,1.311,13.7,0,low,healthy
PC101909,2024-09-24,rural,plus,referral,35,98,44.76,4,8,0,0.222,27.21,0.306,88.9,0.019,0.891,58.5,0,watch,healthy
PC101910,2024-01-26,metro,basic,referral,40,340,27.61,10,14,1,0.061,4.41,0.078,67.0,0.076,1.049,18.5,0,low,low
PC101911,2024-08-18,metro,basic,organic,59,135,47.91,5,14,1,0.298,14.59,0.207,46.7,0.03,0.974,19.3,0,low,healthy
PC101912,2024-08-12,rural,basic,organic,22,141,40.23,6,7,1,0.34,31.3,0.356,61.3,0.159,0.95,43.3,0,high,high
PC101913,2024-03-31,metro,basic,referral,46,275,73.82,11,14,0,0.294,22.42,0.475,91.7,0.135,1.186,10.6,0,watch,high
PC101914,2024-07-23,suburban,plus,affiliate,31,161,54.12,8,11,0,0.243,23.24,0.124,38.3,0.039,1.033,14.8,0,watch,healthy
PC101915,2024-03-27,rural,basic,organic,29,279,35.37,3,3,1,0.1,14.06,0.222,44.0,0.049,0.878,51.2,0,low,healthy
PC101916,2024-10-13,metro,basic,affiliate,43,79,39.8,8,16,0,0.267,29.8,0.295,100.0,0.191,1.062,28.6,0,watch,healthy
PC101917,2024-08-06,suburban,basic,paid_search,52,147,25.72,8,10,2,0.041,10.61,0.272,68.1,0.065,0.961,7.7,0,low,healthy
PC101918,2024-03-12,metro,plus,social,26,294,38.63,6,12,1,0.054,48.91,0.054,76.5,0.114,1.097,18.6,1,critical,low
PC101919,2023-10-25,metro,plus,social,25,433,57.21,4,13,0,0.178,12.17,0.149,58.3,0.016,1.122,36.7,0,low,healthy
PC101920,2024-06-30,metro,basic,paid_search,37,184,84.29,6,7,0,0.219,23.41,0.409,52.3,0.095,1.036,60.6,1,watch,high
PC101921,2023-01-01,rural,basic,affiliate,33,803,25.32,10,8,1,0.237,25.39,0.198,34.2,0.056,1.163,36.4,0,watch,healthy
PC101922,2024-06-19,metro,basic,organic,57,195,21.9,6,11,0,0.044,26.29,0.419,41.0,0.121,0.807,32.3,0,watch,high
PC101923,2024-05-30,suburban,plus,organic,21,215,57.75,2,6,0,0.17,14.49,0.352,50.7,0.093,1.089,31.1,0,low,high
PC101924,2024-05-16,metro,basic,social,40,229,84.1,10,15,0,0.02,10.88,0.222,60.8,0.079,1.008,15.0,0,low,healthy
PC101925,2024-03-24,rural,basic,paid_search,35,282,36.5,11,14,1,0.436,35.07,0.228,81.0,0.147,1.062,28.6,0,high,healthy
PC101926,2024-09-01,rural,basic,organic,42,121,49.22,6,8,0,0.11,17.4,0.252,91.9,0.035,1.017,37.2,0,low,healthy
PC101927,2024-08-16,suburban,basic,paid_search,39,137,76.9,1,8,0,0.234,45.98,0.18,68.4,0.104,1.041,40.9,0,high,healthy
PC101928,2024-06-17,metro,basic,social,34,197,20.14,8,13,1,0.382,18.56,0.056,62.3,0.071,0.825,14.1,0,watch,low
PC101929,2024-07-02,suburban,premium,referral,25,182,49.41,8,13,0,0.196,36.11,0.1,61.1,0.036,1.192,27.3,0,high,low
PC101930,2023-07-16,suburban,plus,referral,38,534,69.71,12,14,1,0.455,27.57,0.561,68.4,0.082,0.901,36.3,0,watch,high
PC101931,2024-05-27,rural,basic,affiliate,59,218,42.55,9,14,1,0.106,16.6,0.327,73.3,0.037,1.147,33.5,1,low,healthy
PC101932,2023-06-30,suburban,plus,affiliate,33,550,46.68,5,11,1,0.125,13.09,0.322,71.8,0.029,1.048,68.0,0,low,healthy
PC101933,2024-05-14,metro,basic,affiliate,40,231,53.25,7,13,1,0.129,12.96,0.157,55.8,0.075,0.839,25.3,0,low,healthy
PC101934,2024-06-23,rural,basic,paid_search,38,191,81.83,11,17,0,0.336,31.2,0.23,32.0,0.008,1.171,8.2,0,high,healthy
PC101935,2023-01-01,rural,premium,paid_search,28,761,47.22,11,14,1,0.261,18.66,0.35,44.9,0.1,0.858,28.6,0,watch,healthy
PC101936,2024-09-28,metro,basic,affiliate,51,94,59.19,4,10,3,0.111,10.45,0.207,58.9,0.142,1.007,21.6,0,low,healthy
PC101937,2023-07-08,metro,plus,organic,47,542,66.82,5,8,1,0.214,20.08,0.389,52.4,0.114,0.96,87.9,0,watch,high
PC101938,2023-07-25,suburban,premium,organic,35,525,62.04,10,11,3,0.095,18.07,0.154,75.0,0.092,0.957,12.1,0,watch,healthy
PC101939,2023-12-10,suburban,plus,referral,30,387,84.74,12,11,4,0.134,11.53,0.277,67.8,0.136,1.075,32.3,0,low,healthy
PC101940,2023-12-28,metro,plus,paid_search,28,369,52.18,11,10,1,0.052,18.4,0.06,83.5,0.097,0.743,44.2,0,watch,low
PC101941,2024-05-28,metro,premium,organic,38,217,76.48,8,14,1,0.04,37.51,0.252,30.7,0.132,1.179,13.3,1,high,healthy
PC101942,2024-05-30,metro,basic,organic,23,215,97.24,7,14,0,0.265,10.74,0.078,55.0,0.114,0.906,38.0,0,low,low
PC101943,2024-03-20,rural,basic,referral,26,286,39.95,12,12,2,0.136,12.47,0.023,58.6,0.15,1.21,33.2,0,low,low
PC101944,2023-04-30,rural,plus,social,45,611,124.4,5,12,1,0.334,30.08,0.29,47.4,0.062,1.035,48.7,0,high,healthy
PC101945,2024-09-25,rural,plus,referral,40,97,30.86,9,8,2,0.269,23.89,0.143,87.0,0.106,0.787,26.4,0,watch,healthy
PC101946,2023-06-29,suburban,basic,referral,53,551,57.34,6,7,3,0.264,19.16,0.042,61.4,0.117,1.057,31.2,0,watch,low
PC101947,2024-10-25,metro,premium,referral,20,67,56.98,9,15,2,0.291,29.36,0.26,77.9,0.063,0.746,9.9,1,watch,healthy
PC101948,2024-01-23,suburban,plus,organic,44,343,35.49,10,15,1,0.384,17.99,0.084,72.4,0.147,0.849,7.5,0,low,low
PC101949,2024-08-19,metro,basic,paid_search,18,134,46.62,10,11,0,0.237,44.7,0.407,73.9,0.079,0.849,6.2,1,high,high
PC101950,2024-12-09,metro,basic,organic,52,22,33.22,5,9,2,0.368,31.96,0.173,62.2,0.096,0.979,24.8,0,high,healthy
PC101951,2023-03-09,metro,plus,paid_search,18,663,57.11,8,12,0,0.17,15.74,0.541,57.2,0.035,1.053,41.1,0,low,high
PC101952,2024-06-22,metro,basic,social,43,192,32.01,11,13,0,0.389,30.15,0.165,68.5,0.007,1.004,10.9,0,high,healthy
PC101953,2024-09-09,rural,premium,social,41,113,52.35,8,8,0,0.172,22.14,0.628,34.5,0.035,1.058,13.0,1,watch,high
PC101954,2024-10-29,suburban,basic,social,23,63,91.82,6,9,0,0.177,24.9,0.472,91.7,0.074,0.894,50.1,0,watch,high
PC101955,2024-08-02,metro,plus,affiliate,42,151,44.02,6,9,0,0.079,7.94,0.296,55.6,0.043,0.949,43.1,0,low,healthy
PC101956,2024-10-11,suburban,basic,paid_search,51,81,74.18,13,16,1,0.042,5.93,0.389,43.4,0.189,1.032,30.9,0,low,high
PC101957,2024-07-01,metro,basic,referral,42,183,98.04,9,16,0,0.308,24.09,0.102,64.4,0.01,0.899,11.4,1,watch,healthy
PC101958,2023-08-13,suburban,plus,organic,28,506,60.28,1,10,1,0.153,26.78,0.213,72.2,0.135,0.856,46.8,0,watch,healthy
PC101959,2023-12-11,rural,basic,social,34,386,46.2,5,13,0,0.078,15.21,0.313,72.7,0.116,0.928,22.6,0,low,healthy
PC101960,2023-12-18,suburban,premium,referral,49,379,40.45,10,12,0,0.232,23.57,0.357,70.5,0.026,1.08,6.6,0,watch,high
PC101961,2023-01-01,rural,basic,organic,63,747,36.46,4,8,0,0.258,28.94,0.107,51.6,0.16,0.967,35.1,0,watch,healthy
PC101962,2024-09-07,suburban,basic,organic,31,115,67.32,11,14,1,0.388,36.81,0.268,45.5,0.044,0.94,31.6,1,high,healthy
PC101963,2024-02-13,metro,premium,referral,61,322,39.57,8,10,0,0.053,11.19,0.277,81.9,0.062,0.843,20.7,0,low,healthy
PC101964,2023-01-01,suburban,plus,social,18,896,58.32,9,6,2,0.046,6.0,0.173,46.9,0.181,1.024,34.4,0,low,healthy
PC101965,2023-09-28,metro,basic,organic,54,460,47.87,6,14,0,0.223,13.0,0.2,51.3,0.016,0.878,33.1,0,low,healthy
PC101966,2023-10-01,metro,basic,organic,49,457,37.03,9,7,1,0.263,20.71,0.164,75.7,0.031,1.062,20.5,0,watch,healthy
PC101967,2024-10-29,metro,plus,organic,43,63,88.12,8,12,1,0.082,3.92,0.244,58.4,0.072,0.837,42.2,0,low,healthy
PC101968,2024-07-25,suburban,plus,organic,49,159,68.69,5,17,1,0.021,11.13,0.136,76.7,0.221,1.134,26.1,0,low,healthy
PC101969,2024-02-20,metro,basic,organic,46,315,90.02,9,10,0,0.178,11.48,0.088,82.7,0.07,0.99,8.9,0,low,low
PC101970,2024-03-26,rural,basic,organic,46,280,38.7,9,18,0,0.303,43.64,0.119,44.3,0.093,1.228,18.4,1,high,healthy
PC101971,2024-01-09,metro,basic,organic,24,357,29.16,7,13,1,0.072,22.85,0.568,54.7,0.075,1.063,27.3,0,watch,high
PC101972,2024-03-11,metro,plus,organic,41,295,60.36,8,9,0,0.022,4.0,0.138,81.0,0.044,1.035,29.2,0,low,healthy
PC101973,2024-07-05,suburban,basic,referral,24,179,81.64,7,14,0,0.087,17.07,0.474,92.9,0.277,0.76,31.9,0,low,high
PC101974,2023-02-28,suburban,premium,referral,46,672,75.66,9,12,0,0.114,13.96,0.16,44.7,0.131,1.055,22.1,1,low,healthy
PC101975,2023-07-06,suburban,premium,organic,39,544,75.28,11,14,1,0.034,2.05,0.194,87.4,0.163,0.68,1.3,0,low,healthy
PC101976,2024-08-16,metro,plus,paid_search,48,137,44.46,4,11,2,0.332,23.51,0.136,45.3,0.049,1.146,43.4,0,watch,healthy
PC101977,2024-10-12,metro,basic,affiliate,43,80,40.6,4,7,1,0.214,11.52,0.116,61.1,0.065,1.262,52.6,0,low,healthy
PC101978,2024-03-20,rural,premium,organic,46,286,63.31,9,14,2,0.565,27.66,0.321,57.8,0.05,0.703,32.2,0,watch,healthy
PC101979,2024-08-17,rural,plus,referral,54,136,109.95,8,14,2,0.205,36.17,0.1,77.5,0.085,0.855,38.7,0,high,low
PC101980,2023-09-22,rural,premium,referral,30,466,92.48,7,7,1,0.118,27.18,0.091,31.4,0.046,1.01,42.7,0,watch,low
PC101981,2024-01-14,suburban,basic,paid_search,51,352,114.97,8,14,0,0.178,10.91,0.531,33.7,0.053,1.377,19.4,0,low,high
PC101982,2024-06-29,rural,plus,social,21,185,47.51,7,8,2,0.133,14.08,0.139,38.7,0.093,0.938,15.4,0,low,healthy
PC101983,2024-07-22,metro,basic,paid_search,31,162,42.69,7,8,2,0.114,8.47,0.351,50.7,0.132,1.018,35.2,0,low,high
PC101984,2024-06-28,metro,plus,affiliate,26,186,33.99,9,10,1,0.119,12.74,0.248,82.9,0.04,1.047,20.6,0,low,healthy
PC101985,2024-08-21,suburban,basic,organic,46,132,29.07,12,11,1,0.249,18.42,0.09,83.9,0.108,1.033,21.9,0,watch,low
PC101986,2024-08-09,rural,plus,referral,63,144,54.68,5,9,0,0.326,34.47,0.72,58.2,0.035,0.999,40.0,0,high,high
PC101987,2024-12-06,rural,basic,social,56,25,44.16,5,14,2,0.102,14.56,0.077,76.0,0.127,0.932,19.4,1,low,low
PC101988,2024-03-23,metro,premium,referral,20,283,29.4,10,14,0,0.309,20.71,0.24,64.7,0.008,1.018,20.9,0,watch,healthy
PC101989,2024-03-08,metro,plus,paid_search,32,298,70.85,6,11,3,0.207,50.09,0.242,31.1,0.101,1.076,60.7,1,critical,healthy
PC101990,2024-11-18,rural,plus,referral,19,43,28.02,5,9,2,0.186,21.07,0.133,52.0,0.042,1.022,29.5,0,watch,healthy
PC101991,2024-11-02,rural,premium,paid_search,29,59,74.34,12,15,1,0.178,20.11,0.141,61.3,0.05,0.68,6.3,0,watch,healthy
PC101992,2024-03-18,suburban,plus,affiliate,45,288,78.3,11,9,0,0.021,36.39,0.333,84.7,0.173,1.086,13.1,0,high,healthy
PC101993,2024-08-17,suburban,premium,affiliate,35,136,36.74,7,13,1,0.12,10.22,0.368,58.6,0.18,1.119,14.5,0,low,high
PC101994,2024-07-17,suburban,basic,social,46,167,40.97,6,8,1,0.212,52.61,0.419,32.3,0.113,1.221,22.5,1,critical,high
PC101995,2023-10-04,suburban,basic,social,32,454,56.4,6,12,2,0.1,14.53,0.39,47.7,0.051,0.891,25.2,1,low,high
PC101996,2024-07-19,rural,plus,organic,51,165,47.92,5,11,0,0.131,38.03,0.144,47.9,0.024,1.185,32.2,1,high,healthy
PC101997,2023-11-07,metro,plus,paid_search,18,420,34.4,7,10,2,0.101,13.71,0.403,60.0,0.047,0.913,12.5,0,low,high
PC101998,2024-06-26,suburban,basic,referral,38,188,76.26,10,16,2,0.073,9.5,0.202,59.0,0.098,0.788,15.1,0,low,healthy
PC101999,2023-09-01,rural,plus,social,44,487,37.91,4,12,0,0.422,49.44,0.247,65.3,0.029,1.18,34.9,1,critical,healthy
PC102000,2023-07-17,rural,basic,organic,42,533,45.26,8,14,0,0.293,22.22,0.277,53.6,0.077,1.143,8.8,0,watch,healthy
PC102001,2024-07-02,suburban,basic,social,42,182,46.75,7,9,0,0.022,23.02,0.104,84.6,0.008,0.981,28.7,0,watch,healthy
PC102002,2023-07-08,metro,basic,organic,22,542,37.84,6,10,2,0.105,7.02,0.442,47.8,0.183,1.023,28.9,0,low,high
PC102003,2024-02-02,rural,basic,affiliate,30,333,34.52,5,14,1,0.272,33.75,0.341,1.3,0.046,0.968,22.5,1,high,healthy
PC102004,2023-10-25,metro,plus,social,48,433,30.02,8,11,0,0.14,16.88,0.229,74.6,0.119,1.054,15.2,0,low,healthy
PC102005,2024-08-09,metro,basic,paid_search,42,144,46.81,5,9,1,0.05,5.19,0.214,56.1,0.076,0.982,30.9,0,low,healthy
PC102006,2024-07-20,metro,premium,social,53,164,54.43,9,11,1,0.046,8.73,0.121,43.4,0.021,1.101,13.7,0,low,healthy
PC102007,2023-05-26,suburban,basic,referral,27,585,69.18,10,10,1,0.242,17.26,0.119,65.2,0.059,1.068,23.6,1,low,healthy
PC102008,2024-07-01,metro,basic,social,51,183,28.86,10,9,1,0.174,21.91,0.137,50.9,0.203,1.123,36.5,1,watch,healthy
PC102009,2024-11-01,rural,plus,paid_search,33,60,49.74,5,11,0,0.079,34.99,0.271,59.0,0.081,0.808,24.8,0,high,healthy
PC102010,2023-12-29,suburban,basic,referral,24,368,54.28,8,14,0,0.1,13.95,0.26,41.6,0.051,1.053,51.1,0,low,healthy
PC102011,2024-02-03,metro,plus,affiliate,38,332,50.07,7,13,0,0.162,10.63,0.33,39.8,0.141,1.135,22.5,0,low,healthy
PC102012,2024-06-18,metro,plus,referral,47,196,43.77,7,9,0,0.126,68.99,0.227,62.3,0.05,0.896,18.0,1,critical,healthy
PC102013,2024-10-13,metro,premium,social,47,79,33.05,10,16,0,0.041,24.63,0.21,100.0,0.145,1.008,33.8,0,watch,healthy
PC102014,2024-06-29,suburban,basic,paid_search,56,185,53.3,7,9,1,0.037,10.38,0.163,62.3,0.062,1.033,20.1,0,low,healthy
PC102015,2024-09-19,metro,premium,paid_search,34,103,86.2,9,6,0,0.021,6.43,0.335,35.9,0.007,1.021,39.0,0,low,healthy
PC102016,2024-06-28,rural,premium,affiliate,32,186,50.52,10,15,0,0.352,22.75,0.263,70.4,0.003,1.104,10.2,0,watch,healthy
PC102017,2024-11-10,metro,basic,organic,40,51,41.37,9,16,1,0.087,7.47,0.262,45.8,0.033,1.005,37.2,1,low,healthy
PC102018,2024-04-23,rural,basic,referral,45,252,72.74,5,5,2,0.219,29.24,0.265,68.1,0.162,0.912,37.8,1,watch,healthy
PC102019,2024-10-05,metro,plus,organic,53,87,60.5,5,15,3,0.217,11.46,0.124,51.6,0.059,1.121,37.4,0,low,healthy
PC102020,2024-07-30,suburban,basic,paid_search,26,154,43.72,4,11,0,0.01,9.19,0.128,29.9,0.087,1.202,36.7,0,low,healthy
PC102021,2024-06-13,suburban,plus,paid_search,43,201,32.52,4,10,0,0.387,36.33,0.099,26.9,0.077,1.119,45.1,1,high,low
PC102022,2023-09-25,metro,basic,referral,43,463,67.12,4,11,1,0.062,7.73,0.027,56.8,0.086,0.969,25.2,0,low,low
PC102023,2024-03-07,metro,basic,social,49,299,27.78,7,11,0,0.158,59.96,0.318,39.3,0.022,1.1,23.8,0,critical,healthy
PC102024,2024-08-26,metro,basic,referral,51,127,23.57,10,15,1,0.453,23.81,0.45,47.6,0.059,0.959,13.5,0,watch,high
PC102025,2023-04-17,metro,premium,organic,53,624,49.49,9,13,2,0.085,9.75,0.392,59.9,0.316,1.151,8.2,1,low,high
PC102026,2024-03-08,metro,basic,affiliate,36,298,45.22,9,16,0,0.1,32.03,0.176,74.8,0.048,1.033,17.6,0,high,healthy
PC102027,2023-04-29,metro,plus,organic,35,612,57.67,8,8,0,0.272,16.15,0.316,38.4,0.042,0.876,37.4,1,low,healthy
PC102028,2024-09-01,suburban,premium,organic,43,121,46.89,7,15,1,0.103,14.69,0.324,82.3,0.073,1.192,52.5,0,low,healthy
PC102029,2024-03-01,rural,plus,organic,53,305,22.3,9,12,0,0.069,7.87,0.151,62.3,0.041,1.163,7.8,0,low,healthy
PC102030,2024-10-23,suburban,basic,social,20,69,45.01,6,9,2,0.054,20.98,0.068,49.1,0.084,1.056,33.3,0,watch,low
PC102031,2023-10-14,suburban,premium,social,38,444,41.14,14,13,1,0.03,9.15,0.091,51.6,0.032,0.95,13.3,0,low,low
PC102032,2024-11-20,metro,plus,referral,54,41,27.76,7,13,0,0.335,41.58,0.252,59.9,0.081,1.036,19.9,0,high,healthy
PC102033,2023-12-21,rural,basic,organic,41,376,32.99,9,10,2,0.199,31.09,0.047,64.8,0.07,0.925,25.1,1,high,low
PC102034,2023-10-12,metro,basic,social,18,446,71.99,11,8,3,0.332,25.88,0.389,35.0,0.085,1.367,21.3,0,watch,high
PC102035,2023-10-10,metro,plus,referral,38,448,53.29,5,9,0,0.106,25.77,0.213,48.6,0.055,0.841,50.0,0,watch,healthy
PC102036,2023-04-09,rural,premium,organic,41,632,51.13,10,4,2,0.126,18.35,0.44,64.0,0.061,0.989,20.8,1,watch,high
PC102037,2023-04-21,metro,plus,organic,28,620,55.65,3,10,0,0.187,14.81,0.156,69.4,0.009,1.235,31.1,1,low,healthy
PC102038,2024-05-28,suburban,plus,paid_search,78,217,56.56,7,13,0,0.279,22.75,0.035,95.6,0.143,1.203,30.3,1,watch,low
PC102039,2023-12-16,suburban,basic,affiliate,44,381,63.24,5,9,1,0.52,51.7,0.295,32.5,0.098,1.134,28.9,1,critical,healthy
PC102040,2024-03-11,metro,premium,organic,33,295,66.85,8,11,0,0.073,11.01,0.372,80.3,0.027,1.139,18.2,0,low,high
PC102041,2023-08-19,rural,basic,referral,61,500,56.16,15,12,1,0.244,22.55,0.336,62.0,0.054,0.963,20.5,0,watch,healthy
PC102042,2024-10-13,metro,basic,social,45,79,30.1,4,3,1,0.322,18.35,0.292,82.5,0.048,1.117,40.2,0,watch,healthy
PC102043,2024-05-12,rural,basic,referral,38,233,51.12,7,13,1,0.117,23.35,0.25,100.0,0.079,0.996,19.0,0,watch,healthy
PC102044,2023-11-18,metro,plus,referral,18,409,36.42,12,15,0,0.023,29.48,0.315,48.6,0.03,1.115,14.8,0,watch,healthy
PC102045,2023-07-31,rural,basic,organic,52,519,44.86,8,15,1,0.144,13.91,0.251,40.7,0.076,1.004,17.1,0,low,healthy
PC102046,2023-01-01,rural,basic,affiliate,43,1022,50.54,12,9,0,0.323,24.6,0.631,98.4,0.129,1.037,14.1,0,watch,high
PC102047,2023-12-21,rural,basic,organic,42,376,20.03,7,8,0,0.272,14.76,0.339,20.2,0.071,0.934,38.3,0,low,healthy
PC102048,2024-04-12,rural,basic,referral,34,263,27.24,9,14,0,0.163,24.91,0.054,55.3,0.099,1.134,22.7,0,watch,low
PC102049,2024-02-25,metro,premium,social,56,310,33.39,9,12,2,0.244,19.88,0.371,73.9,0.041,0.925,12.3,0,watch,high
PC102050,2024-04-03,suburban,plus,paid_search,37,272,59.34,7,12,2,0.267,17.8,0.153,21.7,0.089,1.038,55.9,0,low,healthy
PC102051,2023-07-20,suburban,plus,referral,37,530,53.49,13,15,0,0.079,27.03,0.357,58.5,0.016,1.038,8.0,0,watch,high
PC102052,2024-08-19,metro,plus,organic,30,134,55.2,10,10,2,0.469,25.01,0.221,79.2,0.167,1.018,21.1,1,watch,healthy
PC102053,2024-06-11,suburban,premium,referral,46,203,29.82,11,12,0,0.578,45.97,0.191,86.3,0.005,0.861,1.5,0,high,healthy
PC102054,2023-03-08,metro,basic,organic,29,664,39.01,10,13,2,0.033,5.08,0.27,82.9,0.08,1.045,3.6,0,low,healthy
PC102055,2024-11-28,metro,premium,affiliate,37,33,36.72,9,14,0,0.115,24.96,0.431,55.6,0.031,0.825,4.8,0,watch,high
PC102056,2023-05-18,metro,basic,paid_search,34,593,68.55,10,16,0,0.009,13.03,0.159,60.6,0.007,1.075,11.7,0,low,healthy
PC102057,2024-09-09,suburban,plus,organic,45,113,44.16,8,8,0,0.112,25.19,0.248,56.0,0.025,1.043,13.7,0,watch,healthy
PC102058,2023-08-27,suburban,premium,organic,35,492,48.55,8,18,2,0.272,15.3,0.414,31.0,0.078,0.874,59.3,1,low,high
PC102059,2023-01-21,metro,basic,paid_search,44,710,42.86,3,10,0,0.103,13.94,0.315,77.6,0.045,0.8,27.2,0,low,healthy
PC102060,2023-11-22,metro,basic,paid_search,32,405,29.52,7,11,0,0.063,16.75,0.158,92.1,0.022,1.005,33.4,0,low,healthy
PC102061,2024-07-14,rural,basic,referral,37,170,89.7,8,9,0,0.127,11.06,0.473,58.9,0.017,1.114,42.5,0,low,high
PC102062,2023-11-21,suburban,basic,referral,32,406,54.33,10,10,0,0.271,17.59,0.137,60.5,0.05,1.009,14.9,0,low,healthy
PC102063,2024-10-18,metro,basic,organic,18,74,17.48,2,8,0,0.183,17.7,0.63,46.4,0.125,0.868,49.9,0,low,high
PC102064,2024-03-15,suburban,basic,paid_search,26,291,39.88,11,13,2,0.021,4.31,0.328,60.3,0.046,0.877,11.8,0,low,healthy
PC102065,2023-02-15,metro,basic,organic,37,685,55.26,13,13,2,0.159,27.68,0.067,49.2,0.176,1.233,13.6,0,watch,low
PC102066,2024-11-04,suburban,premium,paid_search,18,57,79.82,8,14,1,0.445,24.16,0.255,57.3,0.053,1.228,18.1,0,watch,healthy
PC102067,2024-08-25,suburban,basic,paid_search,38,128,56.16,4,6,0,0.139,13.84,0.307,49.8,0.026,1.007,22.7,0,low,healthy
PC102068,2024-03-09,metro,basic,paid_search,29,297,38.56,5,12,1,0.018,4.28,0.333,61.1,0.068,1.127,19.9,0,low,healthy
PC102069,2024-06-18,suburban,basic,referral,51,196,103.61,13,13,1,0.061,12.48,0.18,75.4,0.043,0.914,20.1,0,low,healthy
PC102070,2023-07-20,metro,basic,paid_search,46,530,52.05,11,11,0,0.151,42.03,0.375,73.9,0.057,1.016,23.8,1,high,high
PC102071,2024-02-10,rural,plus,paid_search,42,325,53.26,7,11,0,0.33,29.36,0.496,73.2,0.125,0.936,30.9,0,watch,high
PC102072,2024-05-04,metro,plus,organic,48,241,32.88,7,9,2,0.081,19.88,0.471,15.8,0.039,1.013,30.9,0,watch,high
PC102073,2024-12-05,metro,plus,referral,51,26,120.49,5,16,0,0.144,17.19,0.164,38.8,0.063,1.027,45.6,0,low,healthy
PC102074,2024-03-16,suburban,basic,organic,20,290,62.38,4,8,2,0.199,26.51,0.115,51.0,0.083,1.008,22.3,1,watch,healthy
PC102075,2024-01-23,metro,basic,organic,18,343,73.02,10,10,1,0.128,13.43,0.431,41.8,0.039,1.028,22.3,0,low,high
PC102076,2023-01-01,rural,premium,organic,33,804,79.88,9,13,1,0.196,22.03,0.496,51.8,0.06,0.986,18.9,0,watch,high
PC102077,2024-02-05,metro,premium,referral,26,330,41.96,11,13,0,0.045,12.51,0.271,44.6,0.178,1.168,26.3,0,low,healthy
PC102078,2024-03-22,metro,basic,affiliate,39,284,14.5,7,11,0,0.316,14.46,0.217,87.3,0.029,1.05,43.2,0,low,healthy
PC102079,2024-02-28,rural,premium,social,46,307,60.74,7,8,3,0.141,25.72,0.397,69.8,0.098,0.866,27.3,0,watch,high
PC102080,2023-07-20,suburban,plus,referral,36,530,60.08,9,8,0,0.144,20.19,0.474,44.7,0.073,1.065,30.1,0,watch,high
PC102081,2024-12-01,metro,basic,organic,39,30,59.52,9,12,2,0.022,7.54,0.256,54.9,0.182,1.145,28.0,0,low,healthy
PC102082,2024-08-17,metro,premium,referral,53,136,72.89,4,12,1,0.153,20.58,0.155,70.7,0.033,0.991,32.5,0,watch,healthy
PC102083,2024-07-15,rural,basic,organic,46,169,34.0,9,11,1,0.2,13.46,0.339,68.9,0.041,1.085,25.8,0,low,healthy
PC102084,2024-10-10,suburban,basic,organic,33,82,33.52,12,16,2,0.131,8.2,0.393,72.1,0.115,1.108,18.6,0,low,high
PC102085,2023-12-04,metro,premium,organic,46,393,69.63,7,9,3,0.276,34.19,0.111,35.5,0.17,0.991,20.9,0,high,healthy
PC102086,2024-07-27,metro,basic,social,24,157,92.2,5,11,0,0.1,22.66,0.118,48.8,0.009,1.134,23.7,1,watch,healthy
PC102087,2024-03-10,suburban,basic,social,34,296,76.44,9,10,1,0.156,30.74,0.128,69.8,0.104,1.078,19.1,0,high,healthy
PC102088,2024-05-19,rural,plus,organic,42,226,62.09,5,12,3,0.292,31.82,0.439,57.3,0.155,1.175,49.5,0,high,high
PC102089,2024-07-22,metro,plus,referral,49,162,59.3,8,9,0,0.136,22.03,0.033,39.7,0.188,1.099,13.8,0,watch,low
PC102090,2023-11-05,suburban,basic,social,29,422,41.32,3,10,1,0.117,13.38,0.26,29.9,0.063,0.912,27.2,0,low,healthy
PC102091,2023-12-22,metro,premium,organic,42,375,54.81,7,12,1,0.142,15.77,0.309,72.3,0.092,1.057,41.8,0,low,healthy
PC102092,2023-01-01,rural,plus,social,31,736,38.3,4,11,1,0.185,24.07,0.113,77.6,0.151,1.01,49.5,0,watch,healthy
